geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21
5007,Benton,36.50443939,11.43740243,57.64155795,1526.0,Arkansas,2019,302863.0,7028.0,78974.0,150.2,GREATER APPALACHIA,18811.0,53695.0,47163.0,63211.0,10.28597987751531,29.36078302712161,25.78904199475065,34.56419510061242
5009,Boone,25.29234181,9.54425147,66.97933537,199.5,Arkansas,2019,38284.0,580.0,48700.0,92.6,GREATER APPALACHIA,2849.0,8849.0,9820.0,4648.0,10.88817549491707,33.81869601773293,37.52961858900864,17.76350989834136
5011,Bradley,22.13560605,4.951561607,65.23809524,31.25,Arkansas,2019,10135.0,-127.0,40454.0,76.9,DEEP SOUTH,1151.0,3111.0,2081.0,908.0,15.87367259688319,42.90442697558957,28.69948972555509,12.52241070197214
5013,Calhoun,30.45804242,10.48286591,84.07878788,13.0,Arkansas,2019,4695.0,-2.0,49977.0,95.1,DEEP SOUTH,543.0,1490.0,984.0,421.0,15.79406631762653,43.3391506689936,28.62129144851658,12.24549156486329
5015,Carroll,16.36467676,5.497558129,94.14266079,301.75,Arkansas,2019,28742.0,316.0,49225.0,93.6,GREATER APPALACHIA,2948.0,7009.0,5585.0,4389.0,14.79102905022327,35.16632381716923,28.02167477798405,22.02097235462345
5017,Chicot,25.48226423,6.868265909,75.77045455,23.5,Arkansas,2019,9873.0,-127.0,34857.0,66.3,DEEP SOUTH,1537.0,2725.0,1802.0,1050.0,21.60528535282542,38.30475119482711,25.33033455158842,14.75962890075907
5019,Clark,29.71969156,10.00692552,65.05477377,114.25,Arkansas,2019,21250.0,112.0,47158.0,89.7,DEEP SOUTH,1193.0,4037.0,3859.0,3516.0,9.46449821499405,32.02697342324474,30.61483538278461,27.8936929789766
5021,Clay,11.52699787,4.612894063,82.65864511,64.5,Arkansas,2019,14265.0,14.0,41419.0,78.8,GREATER APPALACHIA,1625.0,4430.0,2844.0,1448.0,15.70503527592539,42.81434232144583,27.48622789214265,13.99439451048613
5023,Cleburne,25.56125205,6.30373783,66.4576665,179.5,Arkansas,2019,25284.0,455.0,50200.0,95.5,GREATER APPALACHIA,2176.0,7850.0,5344.0,3144.0,11.75326779734255,42.40034568434698,28.86464297288538,16.98174354542509
5025,Cleveland,20.66076227,3.631785256,78.49697802,34.25,Arkansas,2019,7467.0,36.0,53705.0,102.1,DEEP SOUTH,514.0,2584.0,1509.0,924.0,9.293075393238112,46.7184957512204,27.28258904357259,16.7058398119689
5027,Columbia,27.14176746,9.680661408,85.692036,90.5,Arkansas,2019,22216.0,-219.0,44651.0,84.9,DEEP SOUTH,1824.0,5590.0,3805.0,2832.0,12.98128247099851,39.78364529215003,27.07992313714326,20.1551490997082
5029,Conway,28.00087416,6.999015952,69.27488357,132.25,Arkansas,2019,21046.0,214.0,47741.0,90.8,GREATER APPALACHIA,1706.0,5896.0,4093.0,2686.0,11.86287462624296,40.99853973993464,28.46116403588067,18.67742159794173
5031,Craighead,32.4345688,9.923799047,56.37869089,687.75,Arkansas,2019,113017.0,905.0,52490.0,99.8,DEEP SOUTH,7292.0,23151.0,19662.0,20412.0,10.34076889260746,32.83038132648865,27.88263822907951,28.94621155182438
5033,Crawford,29.85077267,8.668435497,64.93332445,341.0,Arkansas,2019,61075.0,796.0,54065.0,102.8,GREATER APPALACHIA,6161.0,13947.0,12959.0,7792.0,15.07868523458724,34.13446241954037,31.71639051371791,19.07046183215449
5035,Crittenden,26.25532963,8.879385151,63.9830735,302.5,Arkansas,2019,47061.0,-411.0,43821.0,83.3,DEEP SOUTH,4784.0,10940.0,9749.0,5392.0,15.49975700631784,35.4446784383606,31.58593876559209,17.46962578972947
5037,Cross,37.34673335,11.82741842,58.25225035,161.0,Arkansas,2019,16601.0,-12.0,45262.0,86.1,DEEP SOUTH,2138.0,4907.0,3051.0,1651.0,18.20039158934196,41.7723674129565,25.97258874606283,14.05465225163872
5039,Dallas,30.39318967,11.02752566,74.02254005,26.75,Arkansas,2019,6191.0,-50.0,42442.0,80.7,DEEP SOUTH,571.0,2108.0,1445.0,536.0,12.25321888412017,45.23605150214593,31.00858369098712,11.50214592274678
5041,Desha,19.43025017,6.135294872,107.689458,32.0,Arkansas,2019,10771.0,-212.0,39042.0,74.3,DEEP SOUTH,1477.0,3415.0,1779.0,1057.0,19.11231884057971,44.18995859213251,23.02018633540373,13.67753623188406
5043,Drew,31.07556128,6.947019378,83.79444973,48.25,Arkansas,2019,16911.0,-104.0,46572.0,88.6,DEEP SOUTH,1456.0,4090.0,2972.0,2652.0,13.03491495076097,36.61593554162936,26.60698299015219,23.74216651745747
5045,Faulkner,32.31768038,9.035976112,55.26544155,812.5,Arkansas,2019,127665.0,1708.0,57573.0,109.5,GREATER APPALACHIA,5268.0,23020.0,23023.0,25155.0,6.889336437109303,30.10488321606989,30.1088065283917,32.8969738184291
5047,Franklin,22.82788813,7.009158098,73.44733821,149.0,Arkansas,2019,17271.0,196.0,47834.0,91.0,GREATER APPALACHIA,1596.0,4911.0,4045.0,1251.0,13.52198593577904,41.60806574599678,34.27094806405151,10.59900025417267
5049,Fulton,16.55649163,7.622343351,69.06415922,49.0,Arkansas,2019,12382.0,333.0,41557.0,79.0,GREATER APPALACHIA,1224.0,3229.0,3236.0,989.0,14.10463240377967,37.20903433970961,37.28969808711685,11.39663516939387
5051,Garland,27.05478526,8.347211792,69.50938031,820.5,Arkansas,2019,100089.0,459.0,48053.0,91.4,GREATER APPALACHIA,6955.0,23014.0,25131.0,17178.0,9.622568416392262,31.84094745289023,34.76991615706024,23.76656797365727
5053,Grant,21.82381206,6.440547658,57.91862745,93.25,Arkansas,2019,18160.0,112.0,67088.0,127.6,DEEP SOUTH,1055.0,5351.0,3893.0,2255.0,8.403696033136848,42.62386490361638,31.01003664170782,17.96240242153895
5055,Greene,33.20626654,8.24919654,59.69648555,296.75,Arkansas,2019,46448.0,183.0,53920.0,102.6,GREATER APPALACHIA,3485.0,13628.0,8618.0,5004.0,11.3388644867415,44.34032861558484,28.03969415975273,16.28111273792094
5057,Hempstead,19.76682715,9.850029054,71.96917168,146.25,Arkansas,2019,19453.0,-213.0,41281.0,78.5,DEEP SOUTH,2181.0,5182.0,3969.0,2159.0,16.16633311096286,38.41079238010526,29.41961307538359,16.00326143354829
5059,Hot Spring,24.27228219,6.064491911,63.71140461,204.5,Arkansas,2019,33203.0,305.0,51662.0,98.3,GREATER APPALACHIA,2699.0,9240.0,7783.0,3880.0,11.43547157020591,39.14922464197949,32.97601898144225,16.43928480637234
5061,Howard,13.66665319,7.856176071,76.75198632,119.0,Arkansas,2019,12557.0,-84.0,42733.0,81.3,GREATER APPALACHIA,1028.0,3596.0,2753.0,1227.0,11.94793119479312,41.79451417945142,31.99674569967457,14.26080892608089
5063,Independence,33.70134036,8.912866015,48.81833181,255.5,Arkansas,2019,37945.0,288.0,48957.0,93.1,GREATER APPALACHIA,3610.0,9405.0,8201.0,4178.0,14.21595652516343,37.03630778924155,32.29503032212334,16.45270536347169
5065,Izard,17.62794608,5.534486236,66.67047566,139.5,Arkansas,2019,14048.0,251.0,40788.0,77.6,GREATER APPALACHIA,1838.0,3414.0,3270.0,1748.0,17.89678675754625,33.24245374878286,31.84031158714703,17.02044790652386
5067,Jackson,15.051912,10.52649789,62.18924752,96.0,Arkansas,2019,16624.0,-18.0,37815.0,71.9,GREATER APPALACHIA,1980.0,5169.0,3319.0,1519.0,16.51789438558438,43.12171519145741,27.68832902310837,12.67206139984984
5069,Jefferson,20.18937095,6.436075064,73.89570941,350.75,Arkansas,2019,64246.0,-1172.0,46100.0,87.7,DEEP SOUTH,5383.0,19219.0,12779.0,9030.0,11.59854344875137,41.41044149016397,27.53442071922604,19.45659434185861
5071,Johnson,17.61579627,6.358827589,81.26422748,151.5,Arkansas,2019,26001.0,66.0,43003.0,81.8,GREATER APPALACHIA,3377.0,6929.0,3931.0,2716.0,19.91977821034625,40.87182209638412,23.18763640653572,16.02076328673391
5073,Lafayette,24.34595925,9.399742642,83.17133164,43.75,Arkansas,2019,6101.0,15.0,38777.0,73.8,DEEP SOUTH,864.0,2095.0,1117.0,490.0,18.92247043363995,45.8826106000876,24.46342531756461,10.73149364870784
5075,Lawrence,35.67857661,12.69570938,59.6053656,89.5,Arkansas,2019,16205.0,-19.0,44661.0,84.9,GREATER APPALACHIA,1668.0,4271.0,3398.0,1631.0,15.20787746170678,38.94055433989789,30.98103574033552,14.87053245805981
5077,Lee,19.39169697,4.751295455,55.70454545,10.0,Arkansas,2019,8364.0,-108.0,29714.0,56.5,DEEP SOUTH,1141.0,2847.0,1650.0,610.0,18.2618437900128,45.56658130601793,26.40845070422535,9.763124199743919
5079,Lincoln,12.96763498,5.145961315,99.87156285,42.0,Arkansas,2019,12916.0,-166.0,45435.0,86.4,DEEP SOUTH,1855.0,4753.0,2401.0,862.0,18.79242224698612,48.15114983284368,24.32377671968392,8.732651200486274
5081,Little River,22.67798941,4.844105762,124.5604113,70.75,Arkansas,2019,11821.0,-45.0,46619.0,88.7,DEEP SOUTH,847.0,3656.0,2629.0,1246.0,10.10981141083791,43.63809978515158,31.37980424922416,14.87228455478634
5083,Logan,14.88586305,4.577534976,88.35363464,97.25,Arkansas,2019,21253.0,158.0,45558.0,86.7,GREATER APPALACHIA,1853.0,6704.0,4635.0,1908.0,12.27152317880795,44.39735099337748,30.69536423841059,12.63576158940397
5085,Lonoke,29.18808268,8.474204713,58.68138839,354.0,Arkansas,2019,75225.0,458.0,64633.0,122.9,GREATER APPALACHIA,4955.0,18597.0,15689.0,10015.0,10.05968815981809,37.7558063992204,31.85195712197499,20.33254831898652
5087,Madison,23.94164223,7.569945597,64.85432736,50.75,Arkansas,2019,17486.0,540.0,49691.0,94.5,GREATER APPALACHIA,1734.0,5735.0,2467.0,1556.0,15.0887573964497,49.90428123912287,21.4671075530804,13.53985381134702
5089,Marion,22.6270191,8.049352215,66.79204905,136.5,Arkansas,2019,17254.0,463.0,42892.0,81.6,GREATER APPALACHIA,1770.0,4682.0,4416.0,1933.0,13.82704476212796,36.57526755722209,34.49730489805484,15.10038278259511
5091,Miller,21.49491873,6.248073626,72.19875746,168.25,Arkansas,2019,42552.0,159.0,45450.0,86.4,DEEP SOUTH,3828.0,10586.0,9851.0,4950.0,13.10285812082834,36.23481088481944,33.71897997603971,16.94335101831251
5093,Mississippi,20.37674854,7.219388239,69.99204592,138.0,Arkansas,2019,38896.0,-602.0,41007.0,78.0,DEEP SOUTH,4654.0,11058.0,7244.0,3813.0,17.38578206133961,41.30897680152415,27.06115282603011,14.24408831110613
5095,Monroe,14.31349557,5.974043552,62.94259717,29.75,Arkansas,2019,6564.0,-31.0,37113.0,70.6,DEEP SOUTH,1030.0,2007.0,1169.0,655.0,21.18905574984571,41.28780086401974,24.04854968113557,13.47459370499897
5097,Montgomery,14.83452418,6.604198177,82.89764402,64.25,Arkansas,2019,8556.0,7.0,41359.0,78.7,GREATER APPALACHIA,1030.0,2111.0,2295.0,985.0,16.0411150911073,32.87649898769662,35.74209624669054,15.34028967450553
5099,Nevada,26.60733662,10.956924,63.17324472,66.25,Arkansas,2019,8181.0,41.0,40283.0,76.6,DEEP SOUTH,517.0,2937.0,1633.0,637.0,9.03214535290007,51.31027253668763,28.52900069881202,11.12858141160028
5101,Newton,13.42361398,5.717157292,74.6093694,38.75,Arkansas,2019,7078.0,0.0,41823.0,79.5,GREATER APPALACHIA,790.0,2026.0,1652.0,877.0,14.78016838166511,37.90458372310571,30.90739008419083,16.40785781103835
5103,Ouachita,17.02594266,7.019529488,81.99859264,57.0,Arkansas,2019,22049.0,-158.0,47169.0,89.7,DEEP SOUTH,1995.0,6501.0,5412.0,2131.0,12.43843132364861,40.53245214788952,33.74275204189787,13.286364486564
5105,Perry,13.10879493,4.698933787,87.17405162,41.5,Arkansas,2019,10063.0,130.0,51204.0,97.4,GREATER APPALACHIA,617.0,3076.0,2156.0,1241.0,8.702397743300423,43.38504936530325,30.40902679830748,17.50352609308886
5107,Phillips,18.76004868,6.481284366,48.96258552,37.0,Arkansas,2019,15304.0,-424.0,32419.0,61.7,DEEP SOUTH,2010.0,3489.0,3902.0,1575.0,18.31268221574344,31.78753644314869,35.5502915451895,14.34948979591837
5109,Pike,26.26310329,12.60492679,53.06612872,50.5,Arkansas,2019,10179.0,113.0,43710.0,83.1,GREATER APPALACHIA,865.0,2729.0,2160.0,1392.0,12.10467394346487,38.18919675342849,30.22670025188917,19.47942905121747
5111,Poinsett,35.36907149,11.20580215,63.51274854,157.75,Arkansas,2019,22495.0,-112.0,42639.0,81.1,DEEP SOUTH,2920.0,7067.0,3972.0,1816.0,18.51030110935024,44.7987321711569,25.17908082408875,11.51188589540412
5113,Polk,16.75492009,6.811460595,79.66304663,359.5,Arkansas,2019,19337.0,152.0,43166.0,82.1,GREATER APPALACHIA,1569.0,5178.0,4748.0,2112.0,11.53082971999706,38.05394282354671,34.8938046593665,15.52142279708973
5115,Pope,22.3572087,8.218296521,73.10105175,336.0,Arkansas,2019,64065.0,386.0,47049.0,89.5,GREATER APPALACHIA,6442.0,13836.0,11106.0,9502.0,15.75600450031796,33.84043437851587,27.16333219194834,23.24022892921782
5117,Prairie,21.83495903,7.766541073,71.88961853,50.25,Arkansas,2019,8069.0,58.0,59367.0,112.9,GREATER APPALACHIA,793.0,2552.0,1759.0,921.0,13.16182572614108,42.35684647302904,29.19502074688797,15.28630705394191
5119,Pulaski,43.84500175,11.92530627,51.69512576,2512.75,Arkansas,2019,399145.0,854.0,53597.0,101.9,GREATER APPALACHIA,23083.0,69538.0,79783.0,98432.0,8.522869928665317,25.67531642765363,29.45804841306178,36.34376523061927
5121,Randolph,31.62323204,9.704197764,65.13444348,67.75,Arkansas,2019,18837.0,71.0,43484.0,82.7,GREATER APPALACHIA,1821.0,4839.0,3945.0,2030.0,14.41234665611397,38.29837752275426,31.22279382667194,16.06648199445983
5123,St. Francis,25.84302937,7.81036628,75.74328806,142.0,Arkansas,2019,22451.0,-228.0,36781.0,70.0,DEEP SOUTH,2950.0,6559.0,5273.0,1903.0,17.68055139346719,39.31075816601738,31.6032364399161,11.40545400059934
5125,Saline,30.25834566,7.997543058,58.11379501,712.75,Arkansas,2019,127357.0,2146.0,68107.0,129.5,DEEP SOUTH,6952.0,26015.0,28198.0,23685.0,8.193282262816735,30.65998821449617,33.23276370064821,27.91396582203889
5127,Scott,17.52862956,7.844995172,89.825752,60.25,Arkansas,2019,9805.0,69.0,39974.0,76.0,GREATER APPALACHIA,1387.0,2827.0,1950.0,757.0,20.04045658141887,40.84669845398064,28.1751192024274,10.9377257621731
5129,Searcy,12.56375571,5.404115789,83.92201784,103.75,Arkansas,2019,7918.0,100.0,35422.0,67.4,GREATER APPALACHIA,1145.0,2282.0,1458.0,884.0,19.84746056508927,39.55624891662333,25.27301092043682,15.32327959785058
5131,Sebastian,25.82156115,7.724160837,62.05679457,815.75,Arkansas,2019,129059.0,742.0,49170.0,93.5,GREATER APPALACHIA,13214.0,25325.0,26581.0,20559.0,15.4226823375623,29.55800137723363,31.02393818788735,23.99537809731673
5133,Sevier,25.38304324,6.239949762,54.97887335,76.25,Arkansas,2019,15686.0,-6.0,46651.0,88.7,GREATER APPALACHIA,2662.0,3474.0,2752.0,1169.0,26.46912598190315,34.54310430545888,27.36402505717411,11.62374465546386
5135,Sharp,26.17192905,7.990388757,53.65121224,101.75,Arkansas,2019,17810.0,289.0,39183.0,74.5,GREATER APPALACHIA,2220.0,4873.0,4010.0,1391.0,17.76852889386906,39.00272130622699,32.0954057947815,11.13334400512246
5137,Stone,12.12263361,5.576415891,62.81534566,127.75,Arkansas,2019,12575.0,256.0,37782.0,71.9,GREATER APPALACHIA,1394.0,3128.0,3243.0,1304.0,15.37104421656191,34.49112360789503,35.75917962289117,14.37865255265189
5139,Union,20.81100851,7.97036972,72.82736926,127.75,Arkansas,2019,37752.0,-444.0,47315.0,90.0,DEEP SOUTH,3664.0,10177.0,8032.0,4931.0,13.66960155200716,37.96821369944784,29.96567676466199,18.39650798388301
5141,Van Buren,19.90255891,5.99813855,79.22354195,119.25,Arkansas,2019,16102.0,490.0,39629.0,75.4,GREATER APPALACHIA,1754.0,4857.0,3219.0,1910.0,14.94037478705281,41.37137989778535,27.4190800681431,16.26916524701874
5143,Washington,32.55394625,11.5829055,54.16232759,927.5,Arkansas,2019,256054.0,3195.0,64218.0,122.1,GREATER APPALACHIA,20070.0,40952.0,37453.0,50160.0,13.5028761731759,27.55205705251119,25.19796817707808,33.74709859723484
5145,White,28.29694158,7.676482333,59.65703127,600.0,Arkansas,2019,77755.0,808.0,51660.0,98.3,GREATER APPALACHIA,7126.0,20258.0,12575.0,10174.0,14.21419025392456,40.40851335447709,25.08327847924521,20.29401791235314
5147,Woodruff,22.46437635,10.89140766,54.74599527,31.75,Arkansas,2019,6049.0,-53.0,37331.0,71.0,DEEP SOUTH,785.0,1929.0,1037.0,720.0,17.55759337955715,43.14471035562514,23.19391634980989,16.10377991500783
5149,Yell,16.55452504,5.242846521,82.18131684,59.0,Arkansas,2019,20129.0,30.0,48526.0,92.3,GREATER APPALACHIA,3135.0,5240.0,3577.0,1953.0,22.54584681769148,37.68428622797555,25.72455951096727,14.0453074433657
6001,Alameda,35.73853488,11.67313908,44.32920684,10133.0,California,2019,1628997.0,-21557.0,108971.0,128.5,THE LEFT COAST,131272.0,198825.0,271096.0,592670.0,10.99556649297281,16.65392092727557,22.70746308412272,49.64304949562889
6003,Alpine,21.39517763,8.66105292,92.12613445,23.0,California,2019,1190.0,-35.0,87570.0,103.2,THE FAR WEST,61.0,249.0,278.0,381.0,6.29514963880289,25.69659442724458,28.68937048503612,39.3188854489164
6005,Amador,26.84494491,7.707588203,55.13340689,248.75,California,2019,41412.0,461.0,68159.0,80.3,THE FAR WEST,2757.0,9724.0,13052.0,6192.0,8.6903073286052,30.65090622537431,41.14105594956659,19.5177304964539
6007,Butte,25.40470964,7.81101128,63.48098032,1002.25,California,2019,207303.0,1473.0,62982.0,74.2,THE FAR WEST,13734.0,31704.0,54420.0,42309.0,9.660469729262065,22.30053387917027,38.27892548903754,29.76007090253012
6009,Calaveras,25.63647548,7.573419148,67.74665277,245.75,California,2019,46563.0,526.0,68298.0,80.5,THE FAR WEST,3214.0,10815.0,13963.0,6959.0,9.195731166490228,30.94332064890847,39.95021601670911,19.91073216789219
6011,Colusa,19.84495428,8.313970912,54.54320143,152.0,California,2019,21914.0,-118.0,60725.0,71.6,THE FAR WEST,3719.0,4246.0,3934.0,2043.0,26.6747955816956,30.45474107014775,28.21689857983073,14.65356476832592
6013,Contra Costa,37.28186018,12.12918839,43.39155633,5693.25,California,2019,1156966.0,-9800.0,110595.0,130.4,THE LEFT COAST,82564.0,140633.0,227162.0,354661.0,10.25614270452908,17.46950386325806,28.21818091475988,44.05617251745299
6015,Del Norte,21.87926834,8.760862515,81.39298163,88.0,California,2019,27082.0,-393.0,48108.0,56.7,THE LEFT COAST,3825.0,6101.0,6601.0,3176.0,19.41328731665229,30.96482769121454,33.50251230777039,16.11937268436279
6017,El Dorado,26.68767261,7.965951715,54.41796829,1547.5,California,2019,192646.0,-643.0,87689.0,103.4,THE FAR WEST,7421.0,28993.0,51667.0,51363.0,5.321849631393247,20.79185909755888,37.05214996701185,36.83414130403603
6019,Fresno,27.14635805,8.825181313,50.07289536,5025.5,California,2019,1015190.0,-2652.0,63140.0,74.4,THE FAR WEST,136835.0,140532.0,201826.0,140183.0,22.09239621812921,22.68928728268451,32.5853762496448,22.63294024954147
6021,Glenn,29.40641695,9.547572185,53.04535946,156.5,California,2019,28339.0,-403.0,56741.0,66.9,THE FAR WEST,4303.0,5538.0,5728.0,2725.0,23.52137312780146,30.27222040013119,31.31081228818192,14.89559418388543
6023,Humboldt,15.49815383,6.259405282,72.01539109,1728.25,California,2019,135010.0,399.0,53924.0,63.6,THE LEFT COAST,8451.0,21654.0,34447.0,29263.0,9.008154346319886,23.08159675958003,36.71800884719927,31.19224004690081
6025,Imperial,21.86232994,9.558505285,56.9867299,2497.5,California,2019,178713.0,-1196.0,50970.0,60.1,EL NORTE,32595.0,28187.0,32727.0,16758.0,29.56006783534512,25.56249829958193,29.67977726790427,15.19765659716869
6027,Inyo,25.37745739,6.719966063,95.84585807,184.25,California,2019,18718.0,-150.0,62381.0,73.5,THE FAR WEST,1088.0,4188.0,4721.0,3749.0,7.915029826858723,30.46704495853339,34.34453659246326,27.27338862214462
6029,Kern,29.75990075,11.04486041,51.535175,6152.75,California,2019,916108.0,-446.0,57926.0,68.3,THE FAR WEST,132826.0,152266.0,169915.0,97236.0,24.05209300978012,27.57228249158432,30.76815822020379,17.60746627843178
6031,Kings,23.3299105,7.316565644,55.18691798,618.75,California,2019,152981.0,-674.0,60810.0,71.7,THE FAR WEST,24856.0,24622.0,31283.0,13498.0,26.36989571287622,26.12164355658346,33.18834275772075,14.32011797281957
6033,Lake,16.67127152,7.099071586,56.65685636,290.75,California,2019,68191.0,-155.0,55801.0,65.8,THE FAR WEST,6548.0,14601.0,19142.0,8557.0,13.40484769079594,29.89068129708484,39.18686537831641,17.51760563380282
6035,Lassen,19.04435596,7.209225899,70.84661892,182.75,California,2019,29904.0,-2083.0,56923.0,67.1,THE FAR WEST,4853.0,7891.0,8716.0,2863.0,19.95230851457468,32.44254409406734,35.83439542819553,11.77075196316244
6037,Los Angeles,42.12392337,13.33724135,42.8201083,78749.25,California,2019,9721138.0,-109018.0,77356.0,91.2,EL NORTE,1381447.0,1411475.0,1772567.0,2356572.0,19.9571630472485,20.39096448297697,25.60750331440304,34.0443691553715
6039,Madera,26.82744401,7.796474404,57.52352277,605.0,California,2019,160256.0,705.0,60241.0,71.0,THE FAR WEST,27789.0,22929.0,31711.0,16144.0,28.19128970407718,23.26093352134966,32.17006685400668,16.37770992056648
6041,Marin,38.27672519,11.58379895,57.2427727,893.0,California,2019,256018.0,-3382.0,118472.0,139.7,THE LEFT COAST,12672.0,19589.0,44532.0,115907.0,6.576024909185262,10.16554229372081,23.10949662688116,60.14893617021276
6043,Mariposa,18.60668555,6.968033047,88.80122281,154.0,California,2019,17020.0,-7.0,60377.0,71.2,THE FAR WEST,1233.0,3028.0,5351.0,3901.0,9.124546732775846,22.40805150595723,39.59890475838082,28.86849700288611
6045,Mendocino,16.10128812,6.134003701,74.16294742,468.25,California,2019,89783.0,-1104.0,57516.0,67.8,THE LEFT COAST,8704.0,17147.0,23338.0,15962.0,13.35973354207917,26.31885926539884,35.8213995180427,24.50000767447929
6047,Merced,26.96895616,9.249126669,52.11664493,1240.75,California,2019,290014.0,3820.0,54703.0,64.5,THE FAR WEST,49054.0,43880.0,49268.0,23259.0,29.64686542448069,26.5198445555146,29.77620103831115,14.05708898169357
6049,Modoc,10.32067381,6.957630163,76.20060043,45.5,California,2019,8511.0,8.0,49273.0,58.1,THE FAR WEST,955.0,2136.0,2180.0,1293.0,14.54905545399147,32.54113345521024,33.2114564290067,19.69835466179159
6051,Mono,24.85211656,7.275041431,78.8369016,237.75,California,2019,12978.0,-357.0,70945.0,83.6,THE FAR WEST,1214.0,2124.0,3355.0,2804.0,12.78298410024218,22.3649573549542,35.32694535116352,29.5251131936401
6053,Monterey,29.34527821,10.78101754,50.97037695,2601.5,California,2019,432858.0,-7147.0,81404.0,96.0,THE LEFT COAST,75771.0,56912.0,73530.0,74311.0,27.01052316379347,20.28774721592448,26.21166103435,26.49006858593204
